age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,age_group,income_band,total_spend,online_spend_ratio,digital_score
39,143022,6.9,2,3.2,7,4,18,12,1583,59686,9,3,3,5,6,3,4,9,5,8,9,Female,Tier 2,Store,36-50,Medium,61269,0.026,24.8
42,145156,4.8,2,2.9,4,5,34,17,94087,115677,6,4,6,5,9,9,1,9,5,6,7,Female,Tier 3,Store,36-50,Medium,209764,0.449,18.6
30,97215,6.6,9,3.1,9,4,45,19,56714,108237,10,3,1,2,3,3,6,3,6,8,8,Male,Tier 3,Store,26-35,Medium,164951,0.344,26.2
35,58013,3.2,6,3.9,6,9,47,1,15941,9369,4,6,6,10,5,5,9,9,4,3,8,Female,Tier 1,Online,26-35,Medium,25310,0.63,21.4
50,246973,7.9,11,0.2,8,8,33,6,117905,126289,6,5,1,4,4,3,1,9,5,7,10,Female,Tier 1,Store,36-50,High,244194,0.483,31.8
33,97600,4.9,7,5.3,2,2,0,12,102600,105364,1,6,5,9,2,10,6,5,7,6,1,Female,Tier 2,Store,26-35,Medium,207964,0.493,13.8
62,111099,6.6,5,3.2,5,9,45,7,63255,82941,3,7,7,5,2,4,8,10,7,8,10,Male,Tier 3,Store,51+,Medium,146196,0.433,27.2
59,68450,6.4,13,5.0,3,2,21,2,43481,39283,4,1,4,9,3,4,5,6,1,1,4,Male,Tier 3,Store,51+,Medium,82764,0.525,17.8
61,244700,2.1,5,4.9,5,6,27,13,67285,92044,7,8,5,3,1,10,6,9,4,6,10,Other,Tier 3,Store,51+,High,159329,0.422,15.2
79,194000,7.7,4,3.1,8,2,3,7,75566,52167,2,1,4,6,9,7,8,5,3,10,3,Male,Tier 3,Store,51+,High,127733,0.592,25.4
19,137640,4.4,8,2.8,6,6,36,0,17403,140350,7,2,3,10,2,5,2,9,4,3,2,Male,Tier 3,Store,18-25,Medium,157753,0.11,20.8
72,107403,6.4,7,3.5,1,6,6,10,128355,16678,8,8,6,1,3,4,10,4,7,6,5,Other,Tier 3,Store,51+,Medium,145033,0.885,19.8
52,191454,3.2,10,0.0,7,7,10,0,105317,86805,8,2,2,9,3,6,4,3,7,4,9,Other,Tier 2,Store,51+,High,192122,0.548,20.4
59,114290,5.0,2,2.4,10,10,11,10,98735,65027,7,2,3,2,7,10,9,10,7,3,8,Other,Tier 2,Store,51+,Medium,163762,0.603,30.0
51,231110,6.7,2,3.8,1,5,39,5,41218,107063,8,8,5,10,5,3,6,8,9,3,1,Male,Tier 3,Store,51+,High,148281,0.278,19.4
47,146832,3.8,6,4.5,1,3,38,10,85853,137559,8,6,3,1,3,7,1,10,10,8,10,Other,Tier 3,Store,36-50,Medium,223412,0.384,11.6
76,39142,4.0,12,2.1,4,2,34,17,43393,69927,1,0,5,7,3,5,9,2,10,7,7,Female,Tier 3,Store,51+,Low,113320,0.383,14.0
72,125189,6.3,11,3.0,9,4,33,8,26279,101775,1,9,7,2,6,3,9,5,10,1,3,Other,Tier 3,Store,51+,Medium,128054,0.205,25.6
30,122532,5.7,1,3.2,8,1,17,12,38400,60107,7,1,7,6,5,3,5,3,7,9,3,Female,Tier 1,Store,26-35,Medium,98507,0.39,20.4
30,163362,6.7,7,2.4,10,2,9,9,95663,41148,8,4,6,10,9,3,3,4,5,5,8,Male,Tier 3,Store,26-35,High,136811,0.699,25.4
35,217107,5.3,8,1.3,3,8,14,9,9507,86808,9,2,4,6,4,4,9,2,2,4,2,Male,Tier 3,Store,26-35,High,96315,0.099,21.6
49,146436,7.3,14,1.6,6,5,25,2,109970,31826,5,6,2,10,10,7,9,9,7,4,2,Other,Tier 2,Store,36-50,Medium,141796,0.776,25.6
49,71921,4.9,10,1.1,1,5,48,3,47639,137493,2,1,5,4,7,1,6,9,9,8,2,Male,Tier 2,Store,36-50,Medium,185132,0.257,15.8
52,34797,7.2,8,0.5,10,3,2,9,26638,20220,10,1,5,5,6,5,1,1,7,10,4,Female,Tier 2,Hybrid,51+,Low,46858,0.568,27.4
76,47535,4.2,3,2.3,1,1,12,18,133848,146064,7,3,7,5,3,7,1,5,8,2,5,Other,Tier 3,Store,51+,Low,279912,0.478,10.4
56,61300,4.8,13,5.4,6,6,33,17,15474,139804,4,5,6,6,8,4,2,5,9,10,1,Female,Tier 1,Store,51+,Medium,155278,0.1,21.6
63,62176,7.5,7,2.8,5,1,46,6,3152,78437,10,7,3,7,1,10,10,9,5,7,3,Other,Tier 1,Store,51+,Medium,81589,0.039,21.0
69,31105,5.0,1,2.1,6,4,16,1,75342,108723,5,7,6,3,10,2,4,4,5,8,6,Male,Tier 2,Store,51+,Low,184065,0.409,20.0
46,154011,3.7,13,3.0,9,4,0,8,33982,7277,1,4,1,4,7,8,4,7,10,6,6,Other,Tier 1,Hybrid,36-50,High,41259,0.824,20.4
79,94472,9.5,11,1.4,5,3,13,7,147148,104063,4,2,1,2,9,1,1,6,9,4,8,Male,Tier 2,Store,51+,Medium,251211,0.586,27.0
66,188101,5.9,3,0.3,2,4,0,2,10859,124042,5,3,5,2,7,6,10,9,3,2,3,Other,Tier 1,Store,51+,High,134901,0.08,17.8
46,161935,6.9,13,1.6,1,6,23,11,78456,109684,9,0,7,2,10,6,3,9,2,1,5,Male,Tier 1,Store,36-50,High,188140,0.417,20.8
79,93097,1.5,6,1.0,2,6,10,9,82470,79570,5,2,6,1,1,4,10,2,3,2,5,Other,Tier 1,Store,51+,Medium,162040,0.509,11.0
70,156519,8.7,9,0.1,8,6,2,13,36379,25689,5,9,1,2,10,4,10,8,4,6,3,Female,Tier 2,Store,51+,High,62068,0.586,31.4
61,111160,11.3,5,1.8,1,6,12,0,133568,46476,8,6,3,8,1,7,9,6,1,7,6,Male,Tier 3,Store,51+,Medium,180044,0.742,29.6
74,61940,8.5,13,3.1,6,4,21,18,42091,95850,4,9,1,3,10,10,4,8,5,3,6,Male,Tier 1,Store,51+,Medium,137941,0.305,27.0
33,224019,8.8,14,3.0,5,7,40,13,35822,59639,7,1,7,3,6,3,1,2,5,8,10,Other,Tier 2,Store,26-35,High,95461,0.375,29.6
73,100001,5.2,5,2.9,10,7,46,19,105434,88909,5,1,7,7,7,6,4,3,6,8,9,Male,Tier 3,Store,51+,Medium,194343,0.543,27.4
61,249824,6.5,9,4.7,9,2,40,5,45764,25107,5,2,2,8,6,3,9,5,2,3,4,Other,Tier 3,Store,51+,High,70871,0.646,24.0
64,165714,7.0,12,1.8,4,6,29,15,17874,85647,6,6,6,1,7,4,8,7,6,2,5,Other,Tier 1,Store,51+,High,103521,0.173,24.0
74,242870,4.6,9,3.1,5,5,24,3,127657,129428,8,3,5,6,8,7,1,3,10,8,4,Male,Tier 1,Store,51+,High,257085,0.497,19.2
27,241971,5.8,6,2.0,5,10,6,8,146174,142990,7,9,6,4,6,9,5,4,7,6,5,Male,Tier 2,Store,26-35,High,289164,0.506,26.6
47,213715,4.0,5,4.3,2,1,24,7,53817,73332,8,5,3,4,10,3,1,8,5,6,9,Female,Tier 2,Store,36-50,High,127149,0.423,11.0
42,22928,5.2,10,1.4,2,3,38,5,970,100091,3,3,5,10,3,4,9,2,2,7,2,Male,Tier 2,Store,36-50,Low,101061,0.01,15.4
56,63002,7.7,2,3.5,9,9,24,9,23360,64876,9,3,6,2,3,2,7,2,5,9,2,Female,Tier 1,Store,51+,Medium,88236,0.265,33.4
37,99853,2.5,11,2.8,3,9,1,6,61336,21622,5,1,6,4,5,6,4,2,6,6,3,Male,Tier 2,Store,36-50,Medium,82958,0.739,17.0
22,129614,7.9,8,4.1,6,10,33,10,35775,12786,7,9,4,1,4,5,2,9,5,10,2,Male,Tier 1,Online,18-25,Medium,48561,0.737,31.8
18,132517,2.8,12,2.5,4,9,21,4,127472,102308,1,3,3,6,7,3,3,6,8,10,9,Female,Tier 2,Store,18-25,Medium,229780,0.555,18.6
47,171089,6.1,8,2.2,4,10,0,13,57151,146604,1,5,1,5,7,3,6,4,10,7,3,Male,Tier 1,Store,36-50,High,203755,0.28,26.2
66,94064,6.3,7,2.0,5,5,17,8,48878,48385,7,6,5,4,7,2,9,3,7,2,7,Male,Tier 2,Store,51+,Medium,97263,0.503,22.6
20,134694,7.1,14,2.3,5,6,15,19,60854,92102,6,2,3,8,9,6,3,6,9,4,5,Other,Tier 3,Store,18-25,Medium,152956,0.398,25.2
62,159385,5.6,8,0.1,7,9,9,19,16232,18240,3,3,4,1,2,5,10,1,1,8,6,Other,Tier 1,Online,51+,High,34472,0.471,27.2
31,147631,3.9,3,1.8,7,4,30,19,50884,137624,5,7,3,2,6,4,6,5,10,7,7,Male,Tier 3,Store,26-35,Medium,188508,0.27,18.8
73,65893,6.4,3,1.7,1,4,47,19,31997,26140,5,6,3,1,4,3,2,10,3,2,6,Male,Tier 1,Store,51+,Medium,58137,0.55,17.8
47,30167,10.3,2,1.0,6,9,12,5,61056,76689,7,2,4,8,10,4,3,10,4,1,9,Other,Tier 2,Store,36-50,Low,137745,0.443,35.6
67,226951,6.0,1,1.8,4,7,33,6,77871,104271,2,1,2,1,6,2,10,6,7,6,2,Male,Tier 3,Store,51+,High,182142,0.428,23.0
21,53598,4.2,3,1.3,2,6,33,3,97546,75677,6,0,2,7,3,2,3,7,1,3,10,Other,Tier 2,Store,18-25,Medium,173223,0.563,16.4
35,153595,5.1,3,1.8,6,10,41,16,114449,10007,7,0,2,6,2,7,2,3,2,3,7,Male,Tier 3,Online,26-35,High,124456,0.92,26.2
79,64777,6.3,7,3.3,7,6,11,3,113423,46635,5,4,1,10,4,3,7,1,8,4,10,Male,Tier 1,Store,51+,Medium,160058,0.709,25.6
54,174511,5.5,12,3.3,2,5,36,19,144824,85958,1,5,7,10,7,1,8,8,7,7,7,Male,Tier 3,Store,51+,High,230782,0.628,18.0
42,131378,5.2,10,4.6,2,4,39,13,131985,39268,4,8,7,5,6,3,3,7,10,1,5,Female,Tier 2,Store,36-50,Medium,171253,0.771,16.4
65,96060,8.7,9,2.9,10,3,16,17,78524,78401,2,9,5,2,4,5,5,1,7,8,4,Female,Tier 3,Store,51+,Medium,156925,0.5,30.4
18,28285,7.0,12,0.5,7,7,40,7,879,141581,2,6,7,1,1,3,5,8,5,10,1,Female,Tier 3,Store,18-25,Low,142460,0.006,28.0
70,157045,5.8,1,2.1,9,5,14,4,108599,147783,1,0,7,2,4,5,7,3,9,7,3,Female,Tier 1,Store,51+,High,256382,0.424,25.6
63,137970,5.8,8,1.7,3,2,12,13,127041,63361,5,1,6,3,3,5,2,4,10,1,2,Female,Tier 2,Store,51+,Medium,190402,0.667,16.6
32,37694,6.3,1,1.2,3,3,45,8,147189,112723,1,6,1,5,3,7,9,7,6,6,10,Female,Tier 2,Store,26-35,Low,259912,0.566,18.6
26,181846,7.1,3,3.9,8,5,7,19,17699,43311,4,0,7,2,4,7,8,6,1,4,4,Other,Tier 3,Store,26-35,High,61010,0.29,27.2
32,150374,8.6,4,3.1,2,9,16,2,5052,129233,10,1,1,7,5,5,6,10,9,7,8,Other,Tier 3,Store,26-35,High,134285,0.038,28.2
66,168463,5.2,11,2.6,9,6,10,16,148875,75535,5,5,4,4,9,7,5,6,5,6,5,Male,Tier 1,Store,51+,High,224410,0.663,25.4
74,19611,4.0,8,0.6,7,2,39,17,57217,84639,10,0,6,2,9,5,8,8,3,8,1,Other,Tier 3,Store,51+,Low,141856,0.403,17.0
41,24372,4.9,13,2.4,8,8,45,3,16190,91909,1,9,1,1,8,6,2,7,5,9,5,Other,Tier 2,Store,36-50,Low,108099,0.15,25.8
21,170384,4.2,1,5.5,9,6,0,8,36955,126993,3,4,5,5,1,1,6,1,1,6,10,Other,Tier 3,Store,18-25,High,163948,0.225,23.4
29,160152,2.9,12,1.4,3,6,31,10,95505,60658,7,1,3,4,3,2,5,9,10,1,1,Other,Tier 2,Store,26-35,High,156163,0.612,14.8
76,95618,8.8,2,2.2,6,8,43,8,134381,108217,2,3,4,10,9,8,7,1,2,3,8,Female,Tier 3,Store,51+,Medium,242598,0.554,31.6
75,127945,7.7,11,4.3,8,7,9,5,61276,42937,5,0,7,7,9,5,6,2,9,5,9,Male,Tier 1,Store,51+,Medium,104213,0.588,30.4
54,123397,1.4,5,1.9,1,5,43,17,43883,7647,9,2,7,2,6,8,5,7,9,3,10,Female,Tier 1,Hybrid,51+,Medium,51530,0.852,8.8
78,111213,6.4,6,1.9,6,9,14,0,5537,17550,10,7,2,1,8,7,4,10,6,8,7,Other,Tier 1,Hybrid,51+,Medium,23087,0.24,27.8
54,35874,5.2,5,2.2,3,1,2,3,86057,63785,7,5,1,9,6,6,3,7,3,2,7,Other,Tier 3,Store,51+,Low,149842,0.574,14.4
60,208609,5.0,13,3.0,8,4,8,5,41813,18974,2,0,4,2,9,2,8,1,4,4,9,Male,Tier 2,Hybrid,51+,High,60787,0.688,22.0
77,219986,1.0,3,1.3,9,10,7,17,54452,72843,8,2,6,7,6,7,2,3,10,7,9,Male,Tier 1,Store,51+,High,127295,0.428,21.0
23,147669,5.9,10,3.7,5,9,9,16,128168,33102,2,4,1,9,10,4,5,6,4,9,6,Male,Tier 2,Store,18-25,Medium,161270,0.795,25.8
56,26600,6.2,7,2.0,2,2,7,15,72949,60010,3,7,5,8,7,10,3,6,2,4,4,Male,Tier 1,Store,51+,Low,132959,0.549,16.4
73,149819,3.6,12,2.8,7,3,15,17,5924,105669,4,1,2,4,9,6,1,2,2,3,5,Male,Tier 2,Store,51+,Medium,111593,0.053,17.2
63,94415,9.2,1,2.0,6,3,10,11,18816,132184,6,1,3,8,1,4,7,4,10,3,2,Female,Tier 3,Store,51+,Medium,151000,0.125,27.4
41,224625,7.6,2,0.8,6,6,22,19,83003,122182,8,7,6,2,4,5,6,10,3,8,4,Other,Tier 3,Store,36-50,High,205185,0.405,27.2
28,170887,3.9,11,0.0,1,3,21,8,149136,130562,8,0,3,4,10,5,6,1,6,2,5,Other,Tier 1,Store,26-35,High,279698,0.533,11.8
79,230572,8.0,14,2.8,1,3,39,17,145724,73963,8,1,7,6,6,6,9,2,10,10,5,Other,Tier 2,Store,51+,High,219687,0.663,20.0
30,109348,5.1,12,0.1,6,5,17,4,90152,10660,7,8,2,6,2,2,3,8,9,5,5,Male,Tier 3,Hybrid,26-35,Medium,100812,0.894,21.2
51,120736,8.1,9,3.5,6,3,38,2,61559,5450,2,7,3,10,8,3,9,1,10,1,4,Female,Tier 2,Online,51+,Medium,67009,0.919,25.2
42,39714,3.1,14,2.7,4,5,2,1,21350,29982,9,0,2,2,1,10,5,2,4,5,5,Other,Tier 3,Store,36-50,Low,51332,0.416,15.2
24,164962,6.3,4,5.1,8,3,7,9,75102,117881,5,6,5,2,2,8,5,7,1,3,7,Male,Tier 3,Store,18-25,High,192983,0.389,23.6
69,207581,3.6,8,1.7,9,2,4,5,124919,103205,8,5,7,6,3,3,6,3,7,5,6,Other,Tier 3,Store,51+,High,228124,0.548,18.2
21,207896,4.3,9,4.8,6,8,26,12,107086,11809,4,1,5,6,8,5,10,2,7,5,2,Other,Tier 1,Online,18-25,High,118895,0.901,22.6
76,150797,2.1,7,2.1,10,3,4,4,58977,112985,8,3,3,9,5,5,3,4,2,8,2,Male,Tier 2,Store,51+,High,171962,0.343,17.2
25,189277,3.5,1,3.7,8,6,18,6,107373,145119,2,4,7,5,7,7,3,7,8,3,7,Male,Tier 1,Store,18-25,High,252492,0.425,21.0
37,166756,3.5,5,3.2,8,2,16,18,131010,135953,4,9,7,9,10,2,6,8,3,9,3,Other,Tier 2,Store,36-50,High,266963,0.491,17.0
46,237933,3.3,6,0.1,2,1,45,5,48463,46564,1,6,4,9,9,6,5,1,10,7,10,Female,Tier 2,Store,36-50,High,95027,0.51,9.6
71,203983,6.4,14,6.0,4,8,17,13,17935,99691,6,3,7,4,7,6,7,6,3,3,4,Female,Tier 3,Store,51+,High,117626,0.152,24.8
70,244150,2.5,11,4.6,1,3,1,6,47214,51985,10,7,7,10,6,5,10,4,3,10,6,Female,Tier 2,Store,51+,High,99199,0.476,9.0
68,126573,6.6,8,3.0,1,2,49,16,109103,18320,2,1,1,8,9,6,4,3,8,7,5,Male,Tier 1,Hybrid,51+,Medium,127423,0.856,16.2
62,28092,8.0,10,4.2,6,2,6,3,111464,118994,4,4,3,10,6,3,1,1,6,9,4,Other,Tier 1,Store,51+,Low,230458,0.484,24.0
63,110918,4.2,13,2.9,7,5,48,12,15080,85636,9,2,6,9,4,2,3,3,6,6,4,Female,Tier 2,Store,51+,Medium,100716,0.15,20.4
27,185842,5.8,8,3.7,5,6,49,6,10593,88637,5,7,3,9,8,1,1,9,4,4,6,Other,Tier 3,Store,26-35,High,99230,0.107,22.6
60,40457,5.3,13,2.7,8,2,15,9,48247,113313,4,7,1,3,6,8,5,3,1,1,5,Male,Tier 3,Store,51+,Low,161560,0.299,20.6
51,86667,5.2,12,1.1,9,6,6,1,105558,44175,9,7,5,1,3,10,6,7,10,9,8,Female,Tier 1,Store,51+,Medium,149733,0.705,25.4
74,105751,1.0,14,2.4,4,1,17,7,139162,50893,1,5,6,6,3,2,2,10,10,6,9,Male,Tier 2,Store,51+,Medium,190055,0.732,7.0
43,77894,3.7,9,1.8,1,9,43,6,11320,137792,3,5,6,6,3,4,8,4,2,2,3,Other,Tier 3,Store,36-50,Medium,149112,0.076,17.4
58,76305,8.9,9,3.3,6,4,25,17,47632,126994,9,9,3,10,7,7,6,1,8,5,9,Other,Tier 1,Store,51+,Medium,174626,0.273,27.8
66,158684,6.6,4,1.1,1,5,28,8,57348,43814,2,8,2,4,7,3,2,7,3,2,4,Male,Tier 1,Store,51+,High,101162,0.567,19.2
75,248913,5.5,6,2.7,2,3,15,17,148055,68455,7,4,1,9,3,8,10,4,1,10,5,Other,Tier 1,Store,51+,High,216510,0.684,16.0
20,224699,2.0,3,0.7,4,6,45,4,144722,28161,1,9,1,7,1,5,2,7,7,3,7,Other,Tier 2,Store,18-25,High,172883,0.837,14.0
73,246711,7.2,1,3.5,4,1,38,14,79265,61895,8,3,4,3,6,7,3,5,8,5,3,Female,Tier 3,Store,51+,High,141160,0.562,19.4
23,183161,4.2,13,0.9,6,7,29,0,16529,12316,4,2,5,2,6,2,7,4,9,9,4,Other,Tier 3,Online,18-25,High,28845,0.573,21.4
22,241367,3.5,13,3.3,8,8,24,15,56723,118008,2,1,5,10,2,1,10,9,6,2,8,Male,Tier 3,Store,18-25,High,174731,0.325,23.0
22,67137,3.7,6,2.7,3,3,7,12,148923,68019,8,9,3,7,2,10,6,8,2,9,1,Female,Tier 1,Store,18-25,Medium,216942,0.686,13.4
71,15559,7.0,1,3.9,6,2,13,15,55229,106347,6,8,6,2,9,3,9,2,5,4,1,Male,Tier 1,Store,51+,Low,161576,0.342,22.0
64,81249,5.9,9,2.3,3,4,21,1,28414,59179,8,8,1,1,10,7,3,3,3,1,9,Male,Tier 1,Store,51+,Medium,87593,0.324,18.8
40,52361,7.7,11,3.6,2,8,13,16,56206,81472,5,7,7,4,4,4,10,3,7,5,3,Female,Tier 3,Store,36-50,Medium,137678,0.408,25.4
66,95720,8.3,6,2.7,4,8,26,3,120057,23796,1,3,7,2,1,8,5,4,7,6,9,Female,Tier 3,Online,51+,Medium,143853,0.835,28.6
26,30261,4.5,1,3.1,4,8,34,8,74332,128264,5,9,2,10,2,3,1,8,7,3,4,Male,Tier 1,Store,26-35,Low,202596,0.367,21.0
52,35372,5.9,11,0.2,2,2,39,19,20473,131263,5,3,7,10,6,10,8,9,5,2,3,Female,Tier 3,Store,51+,Low,151736,0.135,15.8
37,70355,5.4,13,1.7,3,4,11,9,50266,21524,1,3,5,3,8,1,10,5,9,9,1,Male,Tier 2,Store,36-50,Medium,71790,0.7,17.8
75,243748,3.3,3,2.3,9,10,42,16,50065,102519,10,5,2,6,2,8,5,1,2,4,5,Male,Tier 3,Store,51+,High,152584,0.328,25.6
66,113560,3.6,1,4.3,10,1,20,4,140805,56100,3,3,4,6,4,6,6,2,5,8,9,Male,Tier 2,Store,51+,Medium,196905,0.715,18.2
78,203992,5.7,2,2.9,9,7,10,5,67354,110618,7,8,4,9,10,4,10,2,8,2,1,Other,Tier 2,Store,51+,High,177972,0.378,27.4
76,178616,5.9,6,0.3,10,10,2,16,4929,3630,7,5,2,7,9,10,5,8,1,9,7,Female,Tier 3,Online,51+,High,8559,0.576,31.8
59,15037,5.9,7,3.1,7,6,8,7,105906,98519,10,9,7,4,6,9,3,5,4,7,6,Female,Tier 2,Store,51+,Low,204425,0.518,24.8
52,189104,5.9,1,1.4,2,7,42,16,42114,113100,9,0,2,4,9,4,8,9,3,6,1,Female,Tier 1,Store,51+,High,155214,0.271,20.8
67,224305,4.4,10,1.5,5,10,18,8,112421,5079,5,1,3,10,3,6,3,1,6,8,3,Male,Tier 1,Online,51+,High,117500,0.957,23.8
35,56420,10.2,5,2.4,8,5,41,18,72360,90664,8,3,1,4,3,4,2,7,3,8,2,Male,Tier 1,Store,26-35,Medium,163024,0.444,33.4
79,112243,6.5,6,2.9,1,6,22,4,124631,142889,8,2,1,7,6,8,5,1,10,6,10,Male,Tier 2,Store,51+,Medium,267520,0.466,20.0
34,237624,4.8,4,1.5,1,6,15,0,51274,89451,8,7,4,5,10,6,6,9,1,8,6,Female,Tier 3,Store,26-35,High,140725,0.364,16.6
41,144380,6.8,6,0.2,6,6,3,16,48151,66865,9,2,5,9,4,3,3,8,8,8,10,Male,Tier 2,Store,36-50,Medium,115016,0.419,25.6
20,49600,4.3,5,2.3,7,9,31,17,104652,10887,2,1,5,9,3,8,7,5,3,10,1,Other,Tier 3,Online,18-25,Low,115539,0.906,24.6
49,194357,6.1,13,2.2,7,4,0,5,88572,4876,6,4,3,6,3,10,5,3,1,1,1,Other,Tier 1,Online,36-50,High,93448,0.948,23.2
52,208080,6.8,13,4.4,3,2,3,13,138840,134310,9,8,7,7,1,2,10,4,1,3,2,Male,Tier 3,Store,51+,High,273150,0.508,18.6
55,104520,7.1,11,2.6,10,9,25,0,20619,28040,1,3,6,10,9,2,1,9,7,6,8,Female,Tier 3,Hybrid,51+,Medium,48659,0.424,33.2
30,20167,3.5,7,4.0,4,10,26,16,15703,61091,3,2,5,2,5,6,7,8,2,4,1,Male,Tier 1,Store,26-35,Low,76794,0.204,21.0
73,15432,12.0,13,5.3,9,7,39,0,112816,37102,5,9,6,9,1,4,9,5,3,8,2,Male,Tier 2,Online,51+,Low,149918,0.753,40.0
78,84687,8.4,4,1.1,10,5,15,11,68286,118614,7,9,4,10,6,6,3,2,7,9,1,Male,Tier 3,Store,51+,Medium,186900,0.365,31.8
64,86947,10.1,1,4.4,4,6,29,2,25878,112849,4,7,4,8,9,5,10,5,1,3,1,Female,Tier 3,Store,51+,Medium,138727,0.187,30.2
42,111324,5.5,2,3.7,5,7,37,12,142428,9091,4,8,6,5,7,7,4,1,4,9,3,Female,Tier 1,Online,36-50,Medium,151519,0.94,23.0
26,65903,6.5,6,0.0,6,5,32,3,6162,9918,7,5,1,8,7,9,9,5,4,1,4,Male,Tier 1,Online,26-35,Medium,16080,0.383,24.0
21,238231,6.1,14,2.3,7,5,15,8,80596,133247,9,2,3,4,3,1,3,7,9,1,10,Female,Tier 3,Store,18-25,High,213843,0.377,24.2
31,200221,4.9,13,3.4,5,6,32,15,121200,66232,8,8,6,7,1,9,4,7,6,5,3,Other,Tier 2,Store,26-35,High,187432,0.647,20.8
54,233712,7.5,10,2.9,7,8,19,13,51893,15194,3,4,7,7,3,10,10,10,10,7,10,Other,Tier 2,Hybrid,51+,High,67087,0.774,30.0
51,202840,4.2,13,4.7,2,2,30,4,117874,22827,4,9,4,5,7,7,9,4,6,7,7,Male,Tier 2,Store,51+,High,140701,0.838,12.4
28,206256,7.4,11,3.3,7,10,47,19,109298,143324,1,8,1,2,7,7,1,7,4,7,10,Other,Tier 3,Store,26-35,High,252622,0.433,31.8
58,80792,5.0,2,0.6,5,9,26,14,136677,130847,6,6,3,9,2,1,8,3,4,5,3,Other,Tier 3,Store,51+,Medium,267524,0.511,24.0
73,48439,6.8,13,3.5,10,10,31,9,111630,26265,8,2,6,8,2,2,10,10,2,8,5,Other,Tier 1,Store,51+,Low,137895,0.81,33.6
20,179329,8.9,5,1.0,5,5,21,11,115634,4105,10,4,3,4,5,5,8,8,10,9,1,Other,Tier 2,Online,18-25,High,119739,0.966,27.8
76,190746,5.7,12,1.8,6,4,35,5,75790,71145,1,2,2,6,10,6,9,2,3,2,7,Male,Tier 1,Store,51+,High,146935,0.516,21.4
45,66248,7.6,4,3.9,9,8,26,18,146605,22536,6,0,5,3,8,2,2,10,10,10,1,Other,Tier 2,Store,36-50,Medium,169141,0.867,32.2
46,229674,5.0,7,3.8,4,4,24,13,122774,64876,7,1,5,4,7,9,9,5,3,5,3,Male,Tier 1,Store,36-50,High,187650,0.654,18.0
26,191443,3.6,4,2.5,5,2,1,13,35482,81742,3,8,1,3,6,6,10,9,5,5,6,Male,Tier 3,Store,26-35,High,117224,0.303,14.2
20,244354,9.3,7,1.6,5,5,45,6,92454,78048,5,7,6,9,8,9,5,2,4,3,10,Female,Tier 1,Store,18-25,High,170502,0.542,28.6
42,214068,7.5,11,2.2,3,5,37,9,115890,5735,6,0,6,10,5,10,1,1,9,4,1,Male,Tier 1,Online,36-50,High,121625,0.953,23.0
51,183369,5.7,8,2.4,3,4,22,14,127211,146919,7,0,5,8,2,9,1,3,9,3,8,Male,Tier 3,Store,51+,High,274130,0.464,18.4
29,200345,7.4,7,1.8,1,3,11,14,11251,138833,4,2,5,4,3,7,5,3,8,9,3,Female,Tier 2,Store,26-35,High,150084,0.075,18.8
59,207328,4.0,2,4.0,4,5,36,17,103419,88225,6,2,4,1,6,6,3,4,3,10,7,Female,Tier 1,Store,51+,High,191644,0.54,17.0
26,49743,6.9,11,2.0,9,9,45,8,5685,87874,9,0,1,7,4,9,1,3,2,6,5,Female,Tier 2,Store,26-35,Low,93559,0.061,31.8
32,214824,6.4,1,2.2,2,9,36,15,59035,57221,5,9,1,4,4,7,4,1,10,10,5,Female,Tier 2,Store,26-35,High,116256,0.508,23.8
57,94803,7.3,5,2.2,10,9,49,1,26657,75550,2,0,5,4,3,1,3,1,7,6,8,Female,Tier 1,Store,51+,Medium,102207,0.261,33.6
42,90117,9.3,13,3.4,4,6,47,14,121330,144938,9,9,5,3,5,4,10,7,1,5,4,Female,Tier 1,Store,36-50,Medium,266268,0.456,28.6
22,216123,8.9,13,2.8,9,8,20,12,33740,34494,6,2,5,7,6,6,6,1,5,1,3,Female,Tier 3,Hybrid,18-25,High,68234,0.494,34.8
28,37076,3.2,12,2.8,9,1,47,0,55397,91194,5,0,6,2,10,7,6,10,7,1,9,Female,Tier 2,Store,26-35,Low,146591,0.378,16.4
76,221384,2.0,13,1.3,8,1,41,1,42178,87918,1,8,6,3,2,4,5,2,2,8,6,Female,Tier 2,Store,51+,High,130096,0.324,13.0
51,102483,6.5,7,2.8,2,7,10,15,145850,136581,10,3,3,7,3,10,7,6,2,1,1,Other,Tier 1,Store,51+,Medium,282431,0.516,22.0
41,149035,6.3,12,3.5,3,5,20,3,93375,57351,6,4,1,1,2,7,8,6,8,10,9,Male,Tier 1,Store,36-50,Medium,150726,0.62,20.6
77,134217,3.7,1,2.1,6,2,36,19,143187,51007,8,1,3,3,1,4,4,8,10,2,7,Female,Tier 3,Store,51+,Medium,194194,0.737,15.4
